ad_id,ad_tone
x_1159549784670009,Contrast
x_1394633730946955,Contrast
x_5457744647636099,Contrast
x_338156671811378,Contrast
x_670022877468097,Attack
x_880152576290207,Attack
x_2233869983471204,Attack
x_5482317171856168,Contrast
x_4972365679536749,Attack
x_637780597920331,Attack
x_1464383184069663,Contrast
x_796596651681703,Contrast
x_498777768296889,Attack
x_507206487896180,Contrast
x_402900641998643,Contrast
x_853559629388217,Contrast
x_880434756256672,Promote
x_489795502750147,Promote
x_615355760079241,Promote
x_449789677112680,Promote
x_1189388348458685,Promote
x_5710111869056022,Promote
x_529091425691339,Promote
x_1855181018206677,Promote
x_826705568689170,Promote
x_2024685001065032,Contrast
x_863642841287623,Promote
x_792387028672619,Promote
x_547091557105515,Promote
x_596301518561030,Promote
x_449589127086431,Promote
x_787062375766319,Attack
x_588616682960422,Promote
x_778230269932903,Promote
x_1060291634687577,Promote
x_824811708532616,Promote
x_8369484879735926,Promote
x_1150651745799516,Promote
x_532891915265362,Promote
x_781319966433222,Promote
x_5579995132058548,Promote
x_434289865380574,Promote
x_3402814680043815,Promote
x_1480478909085889,Promote
x_1508196066283737,Promote
x_3364943323735950,Promote
x_361146116077012,Promote
x_478501277454927,Promote
x_1032958320700454,Promote
x_1201317557372729,Promote
x_486149380116117,Promote
x_5864621063602510,Promote
x_1369306096810755,Promote
x_795309371670883,Promote
x_603933084612231,Promote
x_1094804651161439,Promote
x_1501951110245208,Promote
x_794147158498790,Promote
x_1389943948197384,Promote
x_624662602554871,Promote
x_625387945947947,Promote
x_632761364895973,Promote
x_1029328657761040,Promote
x_1283620789047367,Promote
x_5181235435322182,Promote
x_479645924052292,Promote
x_767720347841723,Promote
x_829230054758208,Promote
x_1052934822089923,Promote
x_1109981029607863,Promote
x_646031453536932,Promote
x_820939348937859,Promote
x_823458075478190,Promote
x_1046435496068214,Promote
x_1133465333958079,Promote
x_1486815051744771,Promote
x_618849963007709,Promote
x_475241931148598,Promote
x_491131415848091,Promote
x_613440927103714,Promote
x_599478771871849,Promote
x_1131319947496740,Promote
x_879521369686639,Promote
x_1279288642876943,Promote
x_402918801821108,Attack
x_648716310128922,Attack
x_656723085638689,Attack
x_778337116726976,Attack
x_2889150258045258,Attack
x_5238686192896798,Attack
x_613600746986623,Attack
x_806699027119366,Attack
x_1748405568879557,Attack
x_4444972865627325,Attack
x_655222122686671,Attack
x_1224748934758913,Attack
x_1234294460745656,Attack
x_2218617278298589,Attack
x_495964635352456,Attack
x_1223003835221855,Attack
x_823328635776586,Attack
x_3259143241028803,Attack
x_506819580775886,Attack
x_955774189147324,Attack
x_626994878995261,Promote
x_467737045277581,Promote
x_753466475964372,Promote
x_835628040928699,Promote
x_580518883807947,Promote
x_865522707750172,Promote
x_3377511039148682,Promote
x_612458633739929,Promote
x_391488453131029,Promote
x_651108419667525,Promote
x_818753742464891,Promote
x_623969859257445,Promote
x_602139128023886,Promote
x_475303103978320,Promote
x_619180219918481,Promote
x_653087922826225,Promote
x_612120590506146,Promote
x_634127254749114,Promote
x_766554131284850,Promote
x_770848354219288,Promote
x_1750230298666655,Promote
x_1271600903626179,Promote
x_473214714818447,Promote
x_773645160374885,Promote
x_784871852821400,Promote
x_591065806022174,Promote
x_1513983379032365,Promote
x_630589245164689,Promote
x_1778891759110765,Promote
x_394951266168812,Promote
x_647401660301917,Promote
x_455764879850295,Promote
x_392416729736039,Promote
x_1295377154567371,Promote
x_794125141832000,Promote
x_3366290300320203,Promote
x_1066396644018909,Promote
x_1448918978940618,Promote
x_384811397180886,Promote
x_615205026761644,Promote
x_507322094490042,Promote
x_448230300587105,Promote
x_522009099644166,Promote
x_605179631191253,Promote
x_606624437861779,Promote
x_1103831307006898,Promote
x_433134652247764,Promote
x_605425131123491,Promote
x_2526473567494793,Promote
x_5451854388196135,Promote
x_5582039905218148,Promote
x_495922648588725,Promote
x_391182329862301,Promote
x_1016463175800053,Promote
x_1170993826816842,Promote
x_437687738343475,Promote
x_1070233343630766,Promote
x_803440264335804,Promote
x_849379529752080,Promote
x_1204403810418627,Promote
x_480744670340852,Promote
x_788564865806077,Promote
x_1323643178405492,Promote
x_5165145476947500,Promote
x_311758284500453,Promote
x_345557821048087,Promote
x_1236507737149937,Promote
x_2269157169909594,Promote
x_5421502727957645,Promote
x_820953592405872,Promote
x_743352240077601,Promote
x_1409508229460736,Promote
x_1050251479027111,Promote
x_643827157340052,Promote
x_1411236046049114,Contrast
x_1779315239097759,Contrast
x_1848201228860010,Contrast
x_882522089386563,Contrast
x_1432580493833816,Contrast
x_5407785239297504,Contrast
x_5255763744521056,Promote
x_649438749831475,Promote
x_1302647877173067,Promote
x_613627756873309,Promote
x_598567758629167,Promote
x_505564268063345,Promote
x_659888831878465,Promote
x_896701451307360,Promote
x_1130186014576278,Promote
x_2099487286887967,Promote
x_1214534412673860,Promote
x_1708268059553503,Promote
x_769625147428007,Promote
x_437968021649306,Promote
x_801274701060113,Contrast
x_419668380278713,Promote
x_6119985178030697,Promote
x_629537581968238,Promote
x_429048999294498,Contrast
x_812144583146519,Promote
x_497591131713185,Promote
x_1350719565451992,Promote
x_1030447134317781,Promote
x_603216904774379,Promote
x_1292552691492030,Promote
x_8088781187862260,Promote
x_678226153179707,Promote
x_629643908736815,Promote
x_1805417263127919,Promote
x_629766048844629,Promote
x_1485866981895268,Promote
x_638560347792187,Promote
x_2010514742492009,Promote
x_495440859084009,Promote
x_3300478860229047,Promote
x_5544014828968399,Promote
x_1051609498872827,Promote
x_460196759399481,Promote
x_1673521339698718,Promote
x_661353735099096,Promote
x_410633891197129,Promote
x_2888344738140796,Promote
x_1446847699144592,Promote
x_1752920778394984,Promote
x_5839171949467036,Promote
x_504078025056908,Promote
x_1551093665347072,Promote
x_846282333400934,Promote
x_1228352907731352,Promote
x_873083863675043,Promote
x_1252759318791578,Promote
x_1836172770066397,Promote
x_2362815003857759,Promote
x_3245789919012804,Promote
x_768580227755295,Promote
x_1057839408213753,Promote
x_833199514709782,Promote
x_650471319708923,Promote
x_765263707879379,Promote
x_478603814158934,Promote
x_626561618946730,Promote
x_1208980816336556,Promote
x_753564992397374,Contrast
x_1084915445489147,Contrast
x_1086819172224732,Promote
x_815443249614448,Attack
x_1041642133229613,Contrast
x_1816388318716071,Contrast
x_607792677498204,Promote
x_2801222136676437,Promote
x_410194794517391,Promote
x_1182831559114507,Promote
x_2813201695491107,Promote
x_427368632830569,Promote
x_450063926902684,Promote
x_1101555097187428,Promote
x_3184666321772773,Promote
x_5759702057393743,Promote
x_647561803340760,Promote
x_492480736063825,Promote
x_1146224849644643,Promote
x_450281576902443,Promote
x_2353860394790787,Promote
x_1156766084916180,Promote
x_625598875578329,Promote
x_3217046345178116,Promote
x_443355041106432,Promote
x_569539711620466,Promote
x_772252357164671,Promote
x_1104663350142599,Promote
x_1117629512481225,Promote
x_1220417471855744,Promote
x_1630096140760347,Promote
x_2021024254952824,Promote
x_3393323630889129,Promote
x_365565335662678,Promote
x_420341850086604,Promote
x_432940138704367,Promote
x_502208108405863,Promote
x_513243267469139,Promote
x_559650309252809,Promote
x_598468395310416,Promote
x_632087191620219,Promote
x_760072635274842,Promote
x_799487351099923,Promote
x_802210351139385,Promote
x_878009256511956,Promote
x_937081547684763,Promote
x_1143646386586979,Promote
x_1201484243759490,Promote
x_1289825641759111,Promote
x_1498938963886769,Promote
x_1748929372132834,Promote
x_2156581221177505,Promote
x_5349164045201845,Promote
x_418001493753407,Promote
x_627532322062679,Promote
x_768635231079394,Promote
x_5491690357581105,Promote
x_381710760830909,Promote
x_388235423503860,Promote
x_602300458195820,Promote
x_614791497029738,Promote
x_763867844896695,Promote
x_1036288480386668,Promote
x_1461063587712244,Promote
x_518525770113266,Promote
x_650506556310973,Promote
x_820724009369946,Promote
x_1101820603800196,Promote
x_5545481638874119,Promote
x_798441234809702,Promote
x_776112140279435,Promote
x_815152662949011,Promote
x_782611212981139,Promote
x_497529532201843,Promote
x_754621532309710,Promote
x_811455879993526,Promote
x_573449737851112,Promote
x_745331620084244,Promote
x_785730029149175,Contrast
x_555112836371565,Contrast
x_438318861595288,Promote
x_2063557967188531,Promote
x_798718734892773,Promote
x_452600200217704,Promote
x_536078991619428,Promote
x_481209846972712,Contrast
x_2017613161764037,Contrast
x_887945445519740,Promote
x_5857842427573584,Promote
x_1078435879729209,Promote
x_515448626989630,Promote
x_480844433721880,Promote
x_5016908538413487,Promote
x_639564067796285,Promote
x_5280481822050239,Promote
x_5365291810232694,Promote
x_473424258011569,Promote
x_406073411604140,Promote
x_483551533665152,Promote
x_622606219307506,Promote
x_1196839950879175,Promote
x_1345908369149790,Promote
x_5425834364166847,Promote
x_594208842434433,Contrast
x_759789378622200,Contrast
x_1708705412820752,Contrast
x_622821622573542,Contrast
x_1134644047433069,Contrast
x_5988587981153752,Contrast
x_426492922920624,Contrast
x_802547264302790,Contrast
x_5756227474400060,Contrast
x_636304284880006,Contrast
x_820977735748391,Contrast
x_1047834159433618,Contrast
x_794996191685977,Contrast
x_640021630922361,Promote
x_438487268132893,Promote
x_1587199868349603,Promote
x_730829647950313,Promote
x_1130307111205060,Promote
x_1202111403684459,Promote
x_400910358870463,Promote
x_496235808671951,Promote
x_492945879045916,Promote
x_411906031057384,Promote
x_471739281520734,Promote
x_5487807604628986,Promote
x_449836603832595,Promote
x_489205256015250,Promote
x_1225637184694962,Contrast
x_1177684396194135,Attack
x_621983729427249,Contrast
x_1102186344015116,Contrast
x_757190235539306,Contrast
x_821781525656067,Contrast
x_611071647316306,Attack
x_623620779145473,Attack
x_5255740404524494,Contrast
x_1144363586437812,Contrast
x_1566481530466773,Contrast
x_605132291339860,Promote
x_2313879845438075,Promote
x_1148220495764520,Contrast
x_1047353589314123,Promote
x_1092491228301898,Promote
x_623309792690404,Promote
x_1394034167751099,Promote
x_3370107513310954,Attack
x_627972692276783,Promote
x_1079426162690802,Promote
x_593637919141882,Promote
x_764378301509064,Promote
x_2255480004618969,Promote
x_409673041060273,Promote
x_362551889419805,Promote
x_399007415691780,Promote
x_643117390496997,Promote
x_726798708416343,Promote
x_728016704965150,Promote
x_595105445393240,Promote
x_401040058783289,Promote
x_407381584883353,Promote
x_1162334541294946,Promote
x_813152460029036,Promote
x_1222448961942138,Promote
x_469647135081916,Promote
x_897914744514277,Promote
x_1543802606050360,Promote
x_1824870344531473,Promote
x_403709271918945,Promote
x_1132201941039221,Promote
x_1513691802389212,Promote
x_2475539215929496,Promote
x_445632807374492,Promote
x_791191455667307,Promote
x_552201266703722,Promote
x_614074840268683,Promote
x_5656587714402768,Promote
x_504242934372862,Promote
x_5539502749429523,Promote
x_675483326821142,Promote
x_384818987136869,Promote
x_1403649536788963,Contrast
x_609357893990067,Contrast
x_774435953663439,Contrast
x_3337888826532054,Promote
x_497295305173709,Promote
x_773903067250537,Promote
x_636011614564069,Promote
x_1111595603075678,Contrast
x_453734473483723,Contrast
x_766244161232519,Promote
x_501092958506799,Contrast
x_481314680321265,Promote
x_1710016516020961,Contrast
x_486624613316012,Promote
x_1080986959263177,Promote
x_2387110988111323,Contrast
x_751256042638460,Promote
x_785419759360259,Promote
x_5432470000154617,Promote
x_412013737724065,Promote
x_487201580086816,Promote
x_611686123839148,Promote
x_421675733398782,Promote
x_2033341570388980,Promote
x_5519642581461995,Promote
x_414779580791905,Promote
x_466521755490898,Promote
x_528398315578093,Promote
x_597274202183241,Promote
x_1084733058845479,Promote
x_1254292371779266,Promote
x_614326297004227,Promote
x_861813808140223,Promote
x_3301428030141867,Promote
x_623098872503533,Contrast
x_463873795684008,Promote
x_602989058038192,Promote
x_830722051418401,Promote
x_755175148891896,Promote
x_1134368464180091,Promote
x_464085615748483,Promote
x_838382560866060,Promote
x_609015604031551,Contrast
x_638307431230442,Promote
x_798060798307326,Contrast
x_1788568848152456,Contrast
x_3316140831984288,Contrast
x_487903393348696,Contrast
x_3166780013585949,Contrast
x_609225737352465,Contrast
x_840564527323114,Promote
x_490669962614412,Contrast
x_1217893448786558,Contrast
x_2391313367718713,Contrast
x_4258240454314663,Promote
x_468575888530261,Contrast
x_819157749274155,Contrast
x_1028932534444393,Promote
x_1270017090492227,Attack
x_1376693806189063,Promote
x_2408934182592366,Promote
x_482286586876321,Promote
x_620667236359296,Promote
x_1248724349251742,Promote
x_1567674517043152,Promote
x_1274186993352959,Promote
x_1128392358087836,Promote
x_639026994452229,Promote
x_614020843769805,Promote
x_807104430457453,Contrast
x_6000797626615880,Contrast
x_3217732981801930,Promote
x_803322474172108,Contrast
x_600138781784985,Contrast
x_410373831230001,Contrast
x_612989643541822,Contrast
x_2002370023486049,Contrast
x_1505045549922531,Contrast
x_656216035683424,Contrast
x_416527970505521,Promote
x_409292891321215,Contrast
x_1791853861154863,Contrast
x_599639455227036,Contrast
x_603569314772575,Promote
x_647660637062741,Promote
x_1552326025185671,Promote
x_1103078653929746,Promote
x_789819365670422,Promote
x_760114185060680,Promote
x_648149259812994,Promote
x_801085594415355,Promote
x_617283633344074,Promote
x_657121318790694,Promote
x_1063371337881898,Promote
x_2907616829544594,Promote
x_483150560337328,Promote
x_910224343271558,Promote
x_636987564494137,Contrast
x_611306437335605,Contrast
x_1211298569663578,Promote
x_1217042779087599,Promote
x_1442079089589590,Promote
x_787488935623451,Promote
x_452895440048147,Promote
x_488766603254308,Promote
x_596683135258606,Promote
x_818177102507196,Promote
x_729460398142456,Promote
x_423777433190346,Promote
x_1056299301721231,Promote
x_1425074387985616,Contrast
x_1252209688845818,Contrast
x_5755346357810510,Promote
x_3261900747413388,Promote
x_867898017524527,Promote
x_489520506361298,Promote
x_625055425664074,Promote
x_760702708357973,Promote
x_5804497322896439,Promote
x_644967803816358,Promote
x_768180491082492,Promote
x_5460964130607009,Promote
x_824489565394233,Promote
x_1223459591532515,Attack
x_407328008138858,Promote
x_1223866245128181,Promote
x_646564373556498,Attack
x_793360585342088,Promote
x_808082927196186,Promote
x_474431597683842,Promote
x_391938323127307,Promote
x_457315446361108,Promote
x_1484530342061821,Promote
x_3285893708318019,Promote
x_604550351075996,Promote
x_1178364343028492,Promote
x_3282237302010968,Promote
x_617147613297031,Promote
x_650430836348653,Promote
x_589509832920243,Promote
x_3301131533457571,Promote
x_1124272911839467,Promote
x_399844412332965,Promote
x_454575589791331,Promote
x_621413382948804,Promote
x_393784002917486,Promote
x_613829630235784,Promote
x_819482715736195,Promote
x_1261989124632587,Promote
x_3134195966832629,Promote
x_631084345030635,Promote
x_1204940160353451,Promote
x_626322118871897,Promote
x_835651497477466,Promote
x_671441840604950,Promote
x_785725116003728,Promote
x_413057450912777,Promote
x_1684021511996690,Promote
x_472760864769057,Contrast
x_641071907363088,Attack
x_1976404992556023,Promote
x_617612653207649,Promote
x_791880045270374,Promote
x_853863435779129,Promote
x_450604310422846,Promote
x_1276434099775858,Promote
x_3460656277499616,Contrast
x_1046337162714901,Contrast
x_496249888640281,Contrast
x_1490804181433054,Contrast
x_807391020699798,Contrast
x_465758105498470,Contrast
x_511824044090469,Contrast
x_624580875845387,Contrast
x_1244114619717855,Contrast
x_1254820191960785,Contrast
x_412151047712836,Contrast
x_667397747754858,Contrast
x_763023084786309,Contrast
x_847349299605884,Contrast
x_1248356592766161,Contrast
x_759099125196600,Promote
x_3209638935956468,Promote
x_669471727896276,Promote
x_5102093939902542,Promote
x_458901286281296,Promote
x_1133438850925279,Promote
x_832020374633829,Promote
x_643129783784264,Contrast
x_410090181231951,Contrast
x_757428578698388,Promote
x_574468340994245,Promote
x_585588283231847,Promote
x_4942569422511444,Promote
x_5300004066775688,Promote
x_1303011580470909,Promote
x_585432113318852,Contrast
x_611006910467368,Promote
x_3136017549972064,Promote
x_612837836994648,Attack
x_824924295593521,Contrast
x_5466990653349213,Promote
x_445246134096157,Contrast
x_676997209987795,Contrast
x_699789151619820,Attack
x_398669039115417,Promote
x_483525377007854,Contrast
x_1262998977884426,Promote
x_1779644639054002,Attack
x_669391547512464,Promote
x_621811456176543,Contrast
x_5307797485995564,Contrast
x_461856269223527,Contrast
x_495894922038586,Promote
x_841707796865125,Promote
x_611454710650868,Attack
x_1034734957219593,Contrast
x_607161377733977,Contrast
x_1269193700521909,Contrast
x_2906976032932249,Promote
x_499289351599114,Contrast
x_463861055801470,Attack
x_648217133277170,Attack
x_1602363876825242,Promote
x_805680330787538,Contrast
x_831489608032601,Contrast
x_504429931022208,Contrast
x_801824887496447,Contrast
x_1048748035812253,Contrast
x_805890323765900,Contrast
x_867743377528673,Attack
x_2266310133536806,Attack
x_1290241274849745,Attack
x_761030211667089,Contrast
x_464922195696426,Contrast
x_763936148023443,Promote
x_1150667975860083,Promote
x_535183995043528,Promote
x_540597781155303,Promote
x_644345743672343,Promote
x_605712504445491,Promote
x_818528539144170,Contrast
x_1557552804661526,Attack
x_1947813415418248,Attack
x_634396208254205,Contrast
x_637177544408876,Promote
x_764646718142652,Contrast
x_1742938889386166,Promote
x_330080979280880,Promote
x_812715789909937,Promote
x_1098034687801292,Contrast
x_5238011216325346,Promote
x_5424476364333326,Contrast
x_620452989461524,Contrast
x_1080035645956449,Promote
x_489334266056782,Promote
x_629151105231981,Promote
x_898529167797347,Contrast
x_1476045126140358,Contrast
x_620567166178079,Promote
x_520346226597096,Promote
x_793921961835130,Contrast
x_805296027319014,Contrast
x_807363113742035,Contrast
x_387219500274954,Contrast
x_626253022187029,Promote
x_652612046067322,Promote
x_464194942421504,Contrast
x_465942882239476,Promote
x_612627100332828,Promote
x_494704452102739,Promote
x_638832387594414,Contrast
x_391539899836064,Promote
x_642695557203176,Promote
x_426502116284658,Promote
x_556485072900847,Promote
x_635641864816076,Promote
x_1248605092568233,Promote
x_3216302395299816,Promote
x_586323829949107,Promote
x_642623077484930,Promote
x_607220134390772,Promote
x_667491151053478,Promote
x_1219184405317762,Promote
x_1328765107658783,Promote
x_1851109395230759,Promote
x_1858284501200317,Promote
x_836764147342467,Promote
x_1261499964390721,Promote
x_800735107795337,Promote
x_1499248737171322,Promote
x_634488778075190,Promote
x_3349170142032929,Promote
x_396268256034778,Promote
x_1477582182746696,Promote
x_414154700672017,Promote
x_1517508148687784,Promote
x_411868651021633,Promote
x_471767581347823,Promote
x_617120216592562,Promote
x_1222924135154713,Promote
x_5865236730162029,Promote
x_609743007306341,Promote
x_458752022694298,Promote
x_840301680466145,Promote
x_441343041436561,Promote
x_580388500504119,Promote
x_2247506515430868,Promote
x_486431049731997,Promote
x_3137431413253713,Promote
x_640460547420056,Promote
x_1155853381672056,Promote
x_1114642679456516,Promote
x_829314954739773,Promote
x_452916743538430,Promote
x_511240344145739,Promote
x_827275148445301,Promote
x_1103303550582340,Promote
x_3220981808215234,Promote
x_766072774476479,Promote
x_1743568482643167,Promote
x_566670921812805,Promote
x_2210313625799581,Promote
x_440654067920646,Promote
x_652446272907355,Promote
x_421134773476296,Promote
x_440538394839810,Promote
x_534652985132272,Promote
x_636960714495733,Promote
x_654282892625645,Promote
x_766367367765805,Promote
x_795974754927852,Promote
x_826290568393188,Promote
x_862896468030634,Promote
x_880267430045247,Promote
x_1145245119409549,Promote
x_2780678195400061,Promote
x_406639034874829,Promote
x_414956397415997,Promote
x_411451431102781,Promote
x_837338113963792,Promote
x_844694993609455,Promote
x_1091558118394704,Promote
x_3216545411992272,Promote
x_495164112091862,Promote
x_1104253040197467,Promote
x_787984482534283,Promote
x_631868168338286,Promote
x_597994975409438,Promote
x_809338923552260,Promote
x_1074086049978536,Promote
x_500079411550478,Promote
x_1140099163605137,Contrast
x_1985460158311553,Promote
x_614566506790908,Promote
x_659065402022382,Promote
x_5528574837203227,Promote
x_391570536326823,Promote
x_660152942134383,Promote
x_654206825926845,Promote
x_3015654275396703,Promote
x_1422342648295756,Promote
x_636638211190233,Promote
x_1998379253679031,Promote
x_1260882914453032,Contrast
x_809056266897964,Contrast
x_1127444304515954,Promote
x_1121914245097168,Promote
x_760112901696081,Promote
x_760312855266352,Contrast
x_423171499919600,Promote
x_863538357966202,Promote
x_648995306535504,Promote
x_1155322428746149,Promote
x_2542629789211889,Promote
x_913339439621851,Promote
x_1413172489191712,Promote
x_1539666219809072,Promote
x_626891342230977,Contrast
x_791637592083704,Promote
x_1548841792202055,Promote
x_8047251185348920,Contrast
x_424115599842678,Contrast
x_460677369333905,Promote
x_467034912129098,Contrast
x_490275062655075,Attack
x_561063595815011,Contrast
x_771659044102263,Contrast
x_807082993640758,Attack
x_839992223675511,Promote
x_1048552292481369,Contrast
x_1119011615655768,Contrast
x_1548097922287339,Promote
x_393185756342458,Promote
x_433528845435323,Contrast
x_441335811427450,Contrast
x_605762594430350,Contrast
x_1974268249449821,Contrast
x_3330537073860061,Contrast
x_5357507181011065,Promote
x_811121440017283,Promote
x_544143737486436,Contrast
x_599427265064336,Contrast
x_607035340898811,Contrast
x_655276966116193,Contrast
x_799772434556189,Contrast
x_1113003852652689,Promote
x_1605746959878583,Promote
x_580174377236289,Promote
x_611100763988198,Attack
x_812035760155508,Promote
x_1476917532805864,Attack
x_3303156076609871,Contrast
x_5664904153532303,Contrast
x_455817203175053,Attack
x_1120137548894518,Contrast
x_1158312411388027,Contrast
x_461323615935419,Attack
x_487298856315051,Contrast
x_488714482806337,Promote
x_493103479299215,Attack
x_817476839383971,Contrast
x_1462802520849660,Promote
x_1559342231145496,Contrast
x_2271311266367928,Contrast
x_469384045139284,Attack
x_612714187172459,Contrast
x_633204344828244,Contrast
x_809378416759442,Contrast
x_853310428984889,Contrast
x_1113205435981202,Promote
x_1210468576186623,Attack
x_1703147243400718,Promote
x_335118078807479,Promote
x_486204963358204,Promote
x_2047331325454203,Promote
x_784583756111109,Promote
x_814324186267908,Promote
x_816789062785814,Promote
x_487122189929194,Promote
x_622346992937215,Promote
x_776944040025016,Promote
x_1704708663255457,Promote
x_1711740079211834,Promote
x_2394846457333216,Promote
x_474187217925831,Contrast
x_503085757818927,Contrast
x_756489182109076,Contrast
x_797750358150581,Attack
x_934481247939480,Contrast
x_1091490001476832,Promote
x_1813353482340738,Promote
x_1861237537568695,Promote
x_5528798973847781,Attack
x_1710255352675239,Contrast
x_1031260650893537,Contrast
x_1158020475069134,Promote
x_1139050107049166,Promote
x_1117320279194114,Promote
x_1122992041757319,Promote
x_1214660079077710,Promote
x_432044002240581,Promote
x_816247552747380,Promote
x_389903979985043,Contrast
x_416833553852725,Promote
x_862958858020792,Promote
x_3285506585041017,Contrast
x_5165963850199339,Attack
x_3257626641122349,Promote
x_549653680177148,Contrast
x_582264070161626,Contrast
x_425720716238696,Promote
x_435886075129319,Promote
x_8437336159625033,Promote
x_780451916598493,Promote
x_5363055143820742,Promote
x_1477375859393516,Promote
x_812596979783147,Promote
x_819027285791948,Promote
x_807489403621447,Promote
x_425170153050544,Contrast
x_1054969901887989,Contrast
x_1238833906914454,Contrast
x_391962333139101,Promote
x_400867172007426,Promote
x_453404136821847,Promote
x_655742015651464,Promote
x_1290189855135463,Promote
x_3346833825635267,Promote
x_816465796150118,Promote
x_1420596641751081,Contrast
x_1464901014013606,Promote
x_804301710888173,Contrast
x_613423916849340,Promote
x_660913455682716,Promote
x_600243515124334,Promote
x_627158218811201,Promote
x_1230033067838433,Promote
x_423827493175643,Promote
x_1095527534430060,Promote
x_772569593994896,Promote
x_5414900665296616,Promote
x_2373538626149041,Promote
x_6133533156676257,Promote
x_807443594024799,Promote
x_739273360484744,Promote
x_871053363881841,Promote
x_815202449628091,Promote
x_607256920943931,Contrast
x_766435681266954,Contrast
x_519100836886811,Contrast
x_631209465180656,Contrast
x_3210102375969970,Contrast
x_484318853560137,Promote
x_1793426437672920,Promote
x_1487989708327887,Promote
x_564249065445468,Promote
x_1212193896295430,Promote
x_763665674927566,Promote
x_1063528424360593,Promote
x_3305908166398600,Promote
x_649705046335856,Promote
x_1109535806317385,Promote
x_1801802156832629,Promote
x_915426839431810,Promote
x_463508655823646,Promote
x_875113036791709,Promote
x_380514037385570,Promote
x_1569783990090133,Promote
x_1994838977371347,Promote
x_472601158137964,Contrast
x_1216395765590448,Promote
x_5548470821910183,Contrast
x_1238967846916936,Contrast
x_1794888570861148,Contrast
x_629220858656089,Attack
x_803946307466855,Promote
x_761373658466938,Promote
x_3177186642542969,Attack
x_824728505547627,Contrast
x_1451622831979356,Attack
x_648729656574560,Contrast
x_451008790425141,Contrast
x_404104181881353,Promote
x_564403238819739,Promote
x_834166567937341,Attack
x_593172835872977,Contrast
x_3180067925579170,Contrast
x_1330990551041146,Promote
x_1076370946351566,Contrast
x_1514245378988574,Attack
x_3269725920021990,Promote
x_430220572435164,Attack
x_1322361828168472,Promote
x_820245072484508,Contrast
x_4065051430386721,Contrast
x_531794248712613,Contrast
x_635034564907723,Promote
x_460301896044513,Contrast
x_5330071937115936,Attack
x_418414620250306,Contrast
x_1776816589332703,Attack
x_1127723701475865,Attack
x_325880669738105,Contrast
x_404347008356514,Promote
x_855392265840954,Promote
x_761615974924387,Contrast
x_5338038972988328,Promote
x_1242332053247238,Contrast
x_4888215954612370,Contrast
x_402736288681057,Promote
x_503203961169473,Attack
x_1134695290518001,Contrast
x_555109396371348,Contrast
x_809005000140240,Promote
x_1483062072107047,Contrast
x_1749391295513690,Contrast
x_1298422414233174,Promote
x_3018161431660548,Attack
x_1431031644046754,Attack
x_1061650551157331,Contrast
x_1378907879183668,Attack
x_1777466269261724,Attack
x_655257566157425,Promote
x_5387843511329482,Contrast
x_1164928057430508,Promote
x_1812581259085566,Attack
x_875533576759464,Attack
x_777219926951583,Promote
x_376752037811281,Promote
x_1214187279430214,Promote
x_383172930559179,Promote
x_783658536006728,Promote
x_419237973534836,Promote
x_4088779671346427,Promote
x_1092240015041804,Promote
x_402711955261618,Promote
x_594127902065647,Promote
x_581681023399110,Promote
x_799433027733373,Promote
x_385301616840352,Promote
x_5409834902438568,Promote
x_805076764177249,Promote
x_616954450096937,Promote
x_798222198044236,Promote
x_482881757064845,Promote
x_1044693076218422,Promote
x_2868165753479659,Contrast
x_1123973248493504,Promote
x_947995196602910,Attack
x_569022261574276,Promote
x_404361928522205,Promote
x_613846553579332,Promote
x_491344152467195,Promote
x_1230374791070555,Promote
x_1378259962665983,Promote
x_1280541832692161,Promote
x_472948744541571,Promote
x_4300791303379199,Promote
x_754483235873749,Promote
x_1188952695018008,Contrast
x_1298079681007772,Contrast
x_458555646238696,Contrast
x_1139031840022367,Contrast
x_586621046582794,Contrast
x_5242136889225191,Promote
x_487359739971199,Promote
x_626177649013919,Promote
x_759432725164791,Promote
x_1482367898900925,Promote
x_1575721872847458,Promote
x_1793993184274518,Promote
x_794580285017442,Promote
x_397324655920195,Promote
x_433895118740476,Promote
x_463441832387651,Promote
x_480445713995578,Promote
x_631590505048968,Promote
x_640952087449674,Promote
x_1090649951567677,Promote
x_5503543513027246,Promote
x_1093075841598551,Promote
x_750195359406283,Promote
x_878942596419759,Promote
x_479403980535603,Promote
x_405417338337456,Promote
x_5758003550878359,Promote
x_742456950156518,Promote
x_809239570258306,Promote
x_442878751146323,Promote
x_620575052792300,Contrast
x_1046330719389349,Promote
x_441473858047443,Contrast
x_1209580916566586,Contrast
x_2101650023370578,Promote
x_632836001562840,Promote
x_1262373297845481,Promote
x_1250738942379325,Promote
x_396389502481738,Promote
x_1259171131535750,Promote
x_335292998761889,Promote
x_398668618902351,Promote
x_455296529703910,Promote
x_462118979210418,Promote
x_572380164678047,Promote
x_444829457624362,Promote
x_582425176998840,Promote
x_476217624177565,Promote
x_608287677516468,Promote
x_622769422553093,Promote
x_759078328704752,Promote
x_1436353380110446,Promote
x_439623768146728,Promote
x_511099544088900,Promote
x_600142408446784,Promote
x_783007219635592,Promote
x_783333466048621,Promote
x_844242519925297,Promote
x_886697058979363,Promote
x_1143614906556427,Promote
x_1244884669628603,Promote
